Time in ps	0.475 ps (0.45 - 0.5 ps)	1.5 ps (1.4003 - 1.6 ps)	19.8 ps (19.1769 - 20.4 ps)	101 ps (94.9123 - 108 ps)	502 ps (469.744 - 534 ps)
540.0	0.007951022182222305	0.011308950918033118	0.013579794607757803	0.007022762801934788	0.0007291864824077146
541.0	0.00919954451202138	0.012396733622942708	0.014468502449618826	0.007975746196887266	0.0012745308415457522
542.0	0.008933856160650889	0.012206426050684976	0.014198224527200787	0.007927800095160665	0.0010588362430250802
543.0	0.00917835968576591	0.012345509519143181	0.014230050342832645	0.007926391322852484	0.0009827061952939363
544.0	0.009136654357621577	0.012508124986631225	0.014314677734904675	0.007988292619141383	0.0008616380635843681
545.0	0.009230645102213204	0.01251512256672786	0.014168977072030428	0.007876902111519958	0.0013265943578892538
546.0	0.00954980883765299	0.012465865302735132	0.014245097448200971	0.00794429044540983	0.0011371235493521435
547.0	0.009596999386130163	0.012880153421376564	0.014145055124087019	0.00795822852512008	0.0009216550305886469
548.0	0.00941742070769714	0.012476202430838194	0.014112667872825661	0.007786946899922037	0.0013732604821398854
549.0	0.00990593426812323	0.01326507994236657	0.014489124637459315	0.008068105045312373	0.001525674027486525
550.0	0.010310176510872642	0.013522301941904766	0.014630450689718843	0.008722243243728398	0.001493276422393452
551.0	0.010357187917061793	0.013146923781256044	0.014263956386888103	0.007903807382459547	0.001141621163664011
552.0	0.010239488149042053	0.0130159978799223	0.014214807150848233	0.007470992953233223	0.0010469587625315307
553.0	0.010625784112581929	0.013828344867723233	0.014661983427389282	0.008336691977452699	0.001298485479497106
554.0	0.010653904358708645	0.0135040977889978	0.014082168486809394	0.00821534425192858	0.0011727314637891304
555.0	0.011090606659775336	0.014033726380170738	0.014577582223409814	0.00852534813921062	0.0012042486049363115
556.0	0.010829726951651523	0.01417031012266421	0.014739611743310963	0.008253266481094637	0.0010994019342913254
557.0	0.011197093258052938	0.013864348544835408	0.01438796381828316	0.008213709307708764	0.001314640956727228
558.0	0.01119790182442339	0.013956774349927835	0.014411912627357885	0.00814633428971902	0.001195145510701814
559.0	0.01144042000162232	0.014355594254983634	0.014494775388017698	0.00826384824138144	0.0013830502489195421
560.0	0.011631437879201928	0.014058968260075775	0.014246630336171713	0.008054302525115253	0.0014790099480990098
561.0	0.011217187719949305	0.014336426079401086	0.01420341372679418	0.007956032866933724	0.0012425166832764462
562.0	0.011420834913639596	0.01420301011386543	0.014321503953934648	0.008120291769823129	0.0015483584041581548
563.0	0.01139422103238907	0.014253807889912175	0.014278949034255852	0.008337330248013329	0.0013258268402300466
564.0	0.011136573270277927	0.013906115002488352	0.013471204698756746	0.007710270387070948	0.0015518981429774625
565.0	0.011730814144815091	0.014643468226944383	0.01425272917486753	0.008354827781929936	0.0013294946412507418
566.0	0.011428796962180462	0.014349802147457187	0.013644880586917197	0.007807072912157247	0.0011540721452900308
567.0	0.011170121492917965	0.013801182338091045	0.013406576486134688	0.007471185830647951	0.0012627336572416654
568.0	0.01192009517069967	0.014517782877225816	0.013662558545159133	0.008136029837689195	0.0013070366208047372
569.0	0.01132709956332282	0.01428769200477991	0.013624648776699288	0.007825780877338817	0.0013206462744794214
570.0	0.011243314384402962	0.013791274384794121	0.013077485959917241	0.007648468942454487	0.0013499135216627782
571.0	0.011666727450314086	0.013988013043424213	0.013305656283554065	0.007687937442942119	0.0014801163600513599
572.0	0.011740443597984913	0.014126930546696576	0.0129956061589417	0.007172007070967419	0.0012704969825143397
573.0	0.011860752230252406	0.01424404962152603	0.013068936437398137	0.00787763215992235	0.0013904082913689217
574.0	0.012177311834870507	0.014527588237519096	0.013548177627995836	0.0077331856985453735	0.0012932603150111847
575.0	0.011404579102964744	0.013986127615924191	0.012846839170297678	0.007795448909167087	0.0014952259592911758
576.0	0.011623506641880006	0.01430328417330479	0.01269845998755166	0.007071460337853095	0.001175683798508308
577.0	0.011309401072838636	0.014060367134811805	0.012612515710329734	0.0070208425698536055	0.0012203820396665638
578.0	0.011497290651568425	0.013645002213917215	0.011817178397633835	0.006847897383460925	0.0010683591508922649
579.0	0.011482534280887299	0.013676811031831002	0.011965386449849184	0.0069138673534463214	0.0014199658372538255
580.0	0.011842481486070068	0.014425332102523702	0.012384641743999565	0.007487185683666967	0.0012524504738000341
581.0	0.012062902198842035	0.01424636132010846	0.01220616322756699	0.007152784290190832	0.0015516652470798165
582.0	0.011448952969831276	0.013533864251549763	0.011554577640972083	0.006494382688045554	0.0014184896430294185
583.0	0.010628060926710217	0.013098656487032578	0.01088165010172769	0.0063398671951831725	0.0010139525263162424
584.0	0.012163675144449866	0.014659055301104888	0.012429325459232272	0.007920215974255377	0.0018428996534754043
585.0	0.011723246675466164	0.013626809361092446	0.011677548494395805	0.006822455539238971	0.001394591678996122
586.0	0.011609465623379531	0.013721367579563111	0.01126751043360095	0.006174175530217845	0.0013264048159724888
587.0	0.011809611766628885	0.013950277579137693	0.0113016107259635	0.006641625271569672	0.0013391674684612531
588.0	0.011922055338228616	0.013854620967574529	0.011891311581215114	0.0071399640954511664	0.0016613620859949646
589.0	0.011796817361345918	0.014099061902247913	0.011693471359235586	0.006914843666892056	0.0014391415578987126
590.0	0.012099281540743311	0.014013640037658866	0.011203638170445352	0.006534348209041347	0.0012938948264973032
591.0	0.011245459939745748	0.01312918887738589	0.010786573469281273	0.005983005543007104	0.0013184446625709577
592.0	0.010829774380599998	0.012486175489070533	0.010482914588683716	0.006277597473351277	0.0009567176205211845
593.0	0.011391749566097968	0.013169317545380591	0.01089466163451908	0.006329682624189495	0.0012995535653173387
594.0	0.01149086981940231	0.013280412541751746	0.010797321488307903	0.006481825590281154	0.0015830085542084885
595.0	0.01086885787350946	0.012972023722228873	0.010271777622360838	0.006063900138141173	0.0011971869354934696
596.0	0.011588160588425574	0.013725348595181895	0.011006827529536425	0.007229055247312198	0.002345422203855896
597.0	0.011409309053238975	0.012990569294763919	0.010121825542006534	0.006085348035775255	0.0011970884492324588
598.0	0.010504524648669905	0.012576529882414022	0.009351576515408888	0.005780884936275367	0.000847986549528913
599.0	0.009909083754698959	0.011536496868156616	0.009002795590849834	0.0055637391356338495	0.0010430977041717855
600.0	0.012164431696568929	0.01407591714180956	0.010624604378520247	0.007034242768685165	0.0017113501457449477
601.0	0.009528991000176335	0.011267131734556316	0.00855013815824605	0.004845506579996193	0.0005214784149767435
602.0	0.008791338122872082	0.010275259748767175	0.007898244836983056	0.005022965495832378	0.0007041532751476971
603.0	0.009375111253649837	0.010826522759893906	0.008154372726460727	0.005345701570629738	0.0012345423160653533
604.0	0.011712253143974952	0.012993767634698464	0.010050011384754056	0.0053279901183841145	0.0012598257653593068
605.0	0.01012084772370669	0.011742270248013251	0.009009580913419402	0.0051677342287191836	0.0011220973455172921
606.0	0.010141665904947583	0.011329344327437905	0.00904925503959375	0.005563337888059331	0.0009434501263433777
607.0	0.010551292735035883	0.011603126166911702	0.008983013307332985	0.0055839749942942895	0.0009887720730550804
