Wavelength in nm	0.5 ps (0.45 - 0.55 ps)	1.55 ps (1.3999 - 1.7 ps)	19.9 ps (17.9886 - 21.8 ps)	98.4 ps (89.0312 - 108 ps)	487 ps (440.635 - 534 ps)
617.0	0.007944354708922546	0.008715763521538479	0.01108532026001488	0.011014849547850604	0.010941810937969358
618.0	0.008760693423923348	0.009497139888742687	0.011763920583358428	0.011712056626218777	0.01165464755675074
619.0	0.00836565980433722	0.008946913370913497	0.010757869846765395	0.010789879807287775	0.010802872070140255
620.0	0.007981108587439924	0.008838545278215813	0.011415469347992495	0.011147307917795059	0.010914394459816531
621.0	0.008126857200637307	0.008842009540192318	0.011010200111159045	0.01084955807516987	0.010705665742728188
622.0	0.007836379893827544	0.008626267488808495	0.010993619621587054	0.010724689421055261	0.01049262494067617
623.0	0.008051358716452576	0.008803695299771014	0.01108755153570446	0.010928337352694347	0.010784780688070995
624.0	0.00811139023676462	0.008969133764142753	0.011480260139584838	0.010989357931361002	0.01057840464535051
625.0	0.007932217794168063	0.00860405088242699	0.010618254362104937	0.010391752088428168	0.01019615721650426
626.0	0.008616550412833275	0.00928899465673739	0.011312669618826439	0.01111145343524795	0.010936056094624664
627.0	0.008543017307229388	0.009216393576681622	0.011228829526165033	0.010980469875088822	0.010767371314391335
628.0	0.0082457001540965	0.008837854411733227	0.010622358099909504	0.010453362762251957	0.010305458507591011
629.0	0.007794243776660699	0.00838017201145267	0.010159492828722394	0.010037590037387875	0.009927460996100692
630.0	0.00817968760144806	0.008771314669608685	0.010575227981380024	0.010476454800647706	0.010384689426705482
631.0	0.0077041367970599696	0.008203699430961692	0.00974767883111629	0.009733609585975621	0.009711541293451495
632.0	0.008139219774341462	0.008824082931588805	0.010871572963263312	0.010621394737418395	0.010406593756486325
633.0	0.007163213814063868	0.007786103829671901	0.009676748926601213	0.009544087339429233	0.009424558189896922
634.0	0.00718688246644184	0.00780169977126068	0.009605168897069215	0.009265086062268267	0.008979943284960478
635.0	0.008018555591331538	0.008626874445875994	0.010439522555648409	0.01019727542185936	0.00999047196106928
636.0	0.007002384991719735	0.007683859713148226	0.009693719094819793	0.009353009206163207	0.009065921109147074
637.0	0.00751405505463056	0.008050846015341645	0.009661420870606957	0.009484575787856138	0.009331596795636702
638.0	0.008229115852555268	0.00873614932987239	0.010247042521746411	0.010045302829843348	0.009873070662956647
639.0	0.007485730964335685	0.007900620992262774	0.009182040008240763	0.00916746582335866	0.009146828362971789
640.0	0.0065963387952598556	0.007038396518777979	0.008420091292379854	0.008459177099079545	0.008480840635952369
641.0	0.007658619818297134	0.008073029652952967	0.009340483403124072	0.00928427303496891	0.009230366835266708
642.0	0.007336734516476854	0.007779887795082052	0.009130182320189301	0.009053155314293187	0.008981987981798787
643.0	0.007935347853740482	0.008411935756047331	0.009849282030444662	0.009716975600542285	0.009600899941578112
644.0	0.007922850466252105	0.008338306464879925	0.009574523723612156	0.00940325774417447	0.009257366749382065
645.0	0.007273004044549492	0.00773069746069542	0.009100777949086512	0.00893940663356952	0.00880050921813145
646.0	0.008085404030599961	0.008358346172975878	0.009189166703646676	0.009138928438058759	0.009092860527215293
